Date,Open,High,Low,Close,Adj Close,Volume,Pos,Neg
2019-01-02,99.550003,101.75,98.940002,101.120003,98.37548100000001,35329300,0.6328125,0.3671875
2019-01-03,100.099998,100.190002,97.199997,97.400002,94.756454,42579100,0.6443514644351465,0.35564853556485354
2019-01-04,99.720001,102.510002,98.93,101.93,99.163513,44060600,0.6571428571428571,0.34285714285714286
2019-01-07,101.639999,103.269997,100.980003,102.059998,99.28997,35656100,0.7192982456140351,0.2807017543859649
2019-01-08,103.040001,103.970001,101.709999,102.800003,100.009888,31514400,0.6244897959183674,0.37551020408163266
2019-01-09,103.860001,104.879997,103.239998,104.269997,101.439995,32280800,0.7012987012987013,0.2987012987012987
2019-01-10,103.220001,103.75,102.379997,103.599998,100.788193,30067600,0.6287878787878788,0.3712121212121212
2019-01-11,103.190002,103.440002,101.639999,102.800003,100.009888,28314200,0.6423841059602649,0.3576158940397351
2019-01-14,101.900002,102.870003,101.260002,102.050003,99.280251,28437100,0.6301369863013698,0.3698630136986301
2019-01-15,102.510002,105.050003,101.879997,105.010002,102.15992,31587600,0.6305732484076433,0.36942675159235666
2019-01-16,105.260002,106.260002,104.959999,105.379997,102.519859,29853900,0.7088122605363985,0.29118773946360155
2019-01-17,105.0,106.629997,104.760002,106.120003,103.239784,28393000,0.7094972067039106,0.2905027932960894
2019-01-18,107.459999,107.900002,105.910004,107.709999,104.786636,37427600,0.7158469945355191,0.28415300546448086
2019-01-22,106.75,107.099998,104.860001,105.68,102.811722,32371300,0.6240601503759399,0.37593984962406013
2019-01-23,106.120003,107.040001,105.339996,106.709999,103.813774,25874300,0.6598984771573604,0.3401015228426396
2019-01-24,106.860001,107.0,105.339996,106.199997,103.317596,23164800,0.7123893805309734,0.28761061946902655
2019-01-25,107.239998,107.879997,106.199997,107.16999799999999,104.261292,31225600,0.70042194092827,0.29957805907172996
2019-01-28,106.260002,106.480003,104.660004,105.08000200000001,102.22802,29476700,0.6666666666666666,0.3333333333333333
2019-01-29,104.879997,104.970001,102.16999799999999,102.940002,100.146103,31490500,0.6584507042253521,0.3415492957746479
2019-01-30,104.620003,106.379997,104.33000200000001,106.379997,103.492729,49471900,0.6538461538461539,0.34615384615384615
2019-01-31,103.800003,105.220001,103.18,104.43,101.59565699999999,55636400,0.6803394625176803,0.31966053748231965
2019-02-01,103.779999,104.099998,102.349998,102.779999,99.99044,35535700,0.6153846153846154,0.38461538461538464
