Date,Open,High,Low,Close,Adj Close,Volume,Pos,Neg
2019-01-02,259.27999900000003,269.75,256.579987,267.660004,267.660004,11679500,0.635593220338983,0.3644067796610169
2019-01-03,270.200012,275.790009,264.429993,271.200012,271.200012,14969600,0.7472118959107806,0.2527881040892193
2019-01-04,281.880005,297.799988,278.540009,297.570007,297.570007,19330100,0.6910569105691057,0.3089430894308943
2019-01-07,302.100006,316.799988,301.649994,315.339996,315.339996,18620100,0.6880733944954128,0.3119266055045872
2019-01-08,319.980011,320.589996,308.01001,320.269989,320.269989,15359200,0.7228070175438597,0.2771929824561403
2019-01-09,317.709991,323.350006,313.5,319.959991,319.959991,13343200,0.6666666666666666,0.3333333333333333
2019-01-10,314.570007,325.369995,312.5,324.660004,324.660004,13472500,0.717948717948718,0.28205128205128205
2019-01-11,330.959991,341.089996,328.519989,337.589996,337.589996,19500400,0.7439024390243902,0.25609756097560976
2019-01-14,334.23999,335.480011,329.130005,332.940002,332.940002,10499600,0.7619047619047619,0.23809523809523808
2019-01-15,349.600006,357.22000099999997,347.0,354.640015,354.640015,21181200,0.7384615384615385,0.26153846153846155
2019-01-16,354.0,358.850006,348.109985,351.390015,351.390015,15385500,0.7162629757785467,0.2837370242214533
2019-01-17,349.5,355.790009,346.410004,353.190002,353.190002,18871200,0.7235294117647059,0.27647058823529413
2019-01-18,351.97000099999997,353.0,336.730011,339.100006,339.100006,26621000,0.700507614213198,0.29949238578680204
2019-01-22,334.890015,336.880005,321.02999900000003,325.160004,325.160004,17941400,0.7792207792207793,0.22077922077922077
2019-01-23,328.25,331.75,318.600006,321.98999,321.98999,13480100,0.7159090909090909,0.2840909090909091
2019-01-24,320.600006,331.799988,319.0,326.670013,326.670013,11131600,0.6700507614213198,0.3299492385786802
2019-01-25,328.72000099999997,340.0,328.51001,338.049988,338.049988,11152900,0.702247191011236,0.29775280898876405
2019-01-28,334.700012,336.299988,328.880005,335.660004,335.660004,8652100,0.6756756756756757,0.32432432432432434
2019-01-29,335.869995,338.22000099999997,328.149994,328.899994,328.899994,7655200,0.6834170854271356,0.3165829145728643
2019-01-30,332.75,341.77999900000003,330.799988,340.660004,340.660004,9234500,0.74375,0.25625
2019-01-31,339.679993,345.98999,338.089996,339.5,339.5,8535500,0.6776315789473685,0.3223684210526316
2019-02-01,337.179993,346.839996,336.5,339.850006,339.850006,9827800,0.7291666666666666,0.2708333333333333
2019-02-04,342.600006,352.0,341.299988,351.339996,351.339996,9051400,0.7267441860465116,0.27325581395348836
2019-02-05,353.200012,360.0,352.899994,355.809998,355.809998,9046600,0.7164179104477612,0.2835820895522388
2019-02-06,357.0,357.040009,347.190002,352.190002,352.190002,6717700,0.7222222222222222,0.2777777777777778
2019-02-07,347.899994,348.75,339.019989,344.709991,344.709991,7864500,0.702247191011236,0.29775280898876405
2019-02-08,338.0,348.0,338.0,347.570007,347.570007,7561400,0.6914285714285714,0.30857142857142855
2019-02-11,350.0,352.869995,344.809998,345.730011,345.730011,5454900,0.7611940298507462,0.23880597014925373
2019-02-12,348.089996,360.0,346.519989,359.97000099999997,359.97000099999997,10429400,0.7207792207792207,0.2792207792207792
2019-02-13,357.299988,359.600006,350.27999900000003,351.769989,351.769989,10559100,0.7624309392265194,0.23756906077348067
2019-02-14,351.75,360.450012,348.329987,359.070007,359.070007,9295300,0.7198067632850241,0.28019323671497587
2019-02-15,358.47000099999997,364.399994,355.5,356.869995,356.869995,9230000,0.6013986013986014,0.3986013986013986
2019-02-19,355.799988,365.0,355.320007,361.920013,361.920013,7396600,0.7518796992481203,0.24812030075187969
2019-02-20,364.850006,366.709991,356.700012,359.910004,359.910004,8110700,0.7328767123287672,0.2671232876712329
2019-02-21,360.02999900000003,362.850006,353.880005,356.97000099999997,356.97000099999997,6227900,0.6946107784431138,0.30538922155688625
2019-02-22,360.339996,366.130005,360.049988,363.019989,363.019989,7088200,0.7017543859649122,0.2982456140350877
2019-02-25,367.01001,371.48999,363.790009,363.910004,363.910004,7569300,0.7412587412587412,0.25874125874125875
