Date,Close
2019-04-10,1847.3299560546875
2019-04-11,1844.0699462890625
2019-04-12,1843.06005859375
2019-04-15,1844.869873046875
2019-04-16,1863.0400390625
2019-04-17,1864.8199462890625
2019-04-18,1861.6898193359375
2019-04-22,1887.31005859375
2019-04-23,1923.7698974609375
2019-04-24,1901.7498779296875
2019-04-25,1902.2498779296875
2019-04-26,1950.630126953125
2019-04-29,1938.4300537109375
2019-04-30,1926.5201416015625
2019-05-01,1911.5198974609375
2019-05-02,1900.8199462890625
2019-05-03,1962.4600830078125
2019-05-06,1950.550048828125
2019-05-07,1921.0001220703125
2019-05-08,1917.77001953125
2019-05-09,1899.8701171875
2019-05-10,1889.97998046875
2019-05-13,1822.6800537109375
2019-05-14,1840.1201171875
2019-05-15,1871.1500244140625
2019-05-16,1907.5699462890625
2019-05-17,1869.0001220703125
2019-05-20,1858.969970703125
2019-05-21,1857.52001953125
2019-05-22,1859.6800537109375
2019-05-23,1815.4801025390625
2019-05-24,1823.280029296875
2019-05-28,1836.43017578125
2019-05-29,1819.18994140625
2019-05-30,1816.3199462890625
2019-05-31,1775.06982421875
2019-06-03,1692.68994140625
2019-06-04,1729.5601806640625
2019-06-05,1738.5
2019-06-06,1754.3599853515625
2019-06-07,1804.030029296875
2019-06-10,1860.6300048828125
2019-06-11,1863.7000732421875
2019-06-12,1855.3199462890625
2019-06-13,1870.300048828125
2019-06-14,1869.670166015625
2019-06-17,1886.0299072265625
2019-06-18,1901.3699951171875
2019-06-19,1908.7899169921875
2019-06-20,1918.18994140625
2019-06-21,1911.3001708984375
2019-06-24,1913.9000244140625
2019-06-25,1878.27001953125
2019-06-26,1897.829833984375
2019-06-27,1904.280029296875
2019-06-28,1893.6300048828125
2019-07-01,1922.18994140625
2019-07-02,1934.3099365234375
2019-07-03,1939.0
2019-07-05,1942.91015625
2019-07-08,1952.3199462890625
2019-07-09,1988.2999267578125
2019-07-10,2017.4100341796875
2019-07-11,2001.0699462890625
2019-07-12,2011.0
2019-07-15,2020.989990234375
2019-07-16,2009.9000244140625
2019-07-17,1992.030029296875
2019-07-18,1977.9000244140625
2019-07-19,1964.52001953125
2019-07-22,1985.6300048828125
2019-07-23,1994.4901123046875
2019-07-24,2000.81005859375
2019-07-25,1973.8199462890625
2019-07-26,1943.0501708984375
2019-07-29,1912.4498291015625
2019-07-30,1898.5299072265625
2019-07-31,1866.780029296875
2019-08-01,1855.3199462890625
2019-08-02,1823.2398681640625
2019-08-05,1765.1300048828125
2019-08-06,1787.8299560546875
2019-08-07,1793.4000244140625
2019-08-08,1832.8900146484375
2019-08-09,1807.5799560546875
2019-08-12,1784.9200439453125
2019-08-13,1824.33984375
2019-08-14,1762.9598388671875
2019-08-15,1776.119873046875
2019-08-16,1792.5699462890625
2019-08-19,1816.1201171875
2019-08-20,1801.3800048828125
2019-08-21,1823.5400390625
2019-08-22,1804.6600341796875
2019-08-23,1749.6199951171875
2019-08-26,1768.869873046875
2019-08-27,1761.829833984375
2019-08-28,1764.25
2019-08-29,1786.4000244140625
2019-08-30,1776.2901611328125
2019-09-03,1789.8399658203125
2019-09-04,1800.619873046875
2019-09-05,1840.7200927734375
2019-09-06,1833.510009765625
2019-09-09,1831.349853515625
2019-09-10,1820.550048828125
2019-09-11,1822.9898681640625
2019-09-12,1843.5499267578125
2019-09-13,1839.340087890625
2019-09-16,1807.840087890625
2019-09-17,1822.5501708984375
2019-09-18,1817.4599609375
2019-09-19,1821.5001220703125
2019-09-20,1794.1600341796875
2019-09-23,1785.300048828125
2019-09-24,1741.60986328125
2019-09-25,1768.330078125
2019-09-26,1739.83984375
2019-09-27,1725.449951171875
2019-09-30,1735.9100341796875
2019-10-01,1735.650146484375
2019-10-02,1713.22998046875
2019-10-03,1724.4200439453125
2019-10-04,1739.650146484375
2019-10-07,1732.6600341796875
2019-10-08,1705.510009765625
2019-10-09,1721.989990234375
2019-10-10,1720.260009765625
2019-10-11,1731.9200439453125
2019-10-14,1736.43017578125
2019-10-15,1767.3798828125
2019-10-16,1777.4300537109375
2019-10-17,1787.4801025390625
2019-10-18,1757.510009765625
2019-10-21,1785.6600341796875
2019-10-22,1765.72998046875
2019-10-23,1762.169921875
2019-10-24,1780.780029296875
2019-10-25,1761.329833984375
2019-10-28,1777.080078125
2019-10-29,1762.7098388671875
2019-10-30,1779.989990234375
2019-10-31,1776.6600341796875
2019-11-01,1791.43994140625
2019-11-04,1804.6600341796875
2019-11-05,1801.7100830078125
2019-11-06,1795.7698974609375
2019-11-07,1788.1998291015625
2019-11-08,1785.8800048828125
2019-11-11,1771.650146484375
2019-11-12,1777.9998779296875
2019-11-13,1753.110107421875
2019-11-14,1754.599853515625
2019-11-15,1739.489990234375
2019-11-18,1752.530029296875
2019-11-19,1752.7899169921875
2019-11-20,1745.5301513671875
2019-11-21,1734.7098388671875
2019-11-22,1745.7198486328125
2019-11-25,1773.8399658203125
2019-11-26,1796.9400634765625
2019-11-27,1818.510009765625
2019-11-29,1800.800048828125
2019-12-02,1781.5999755859375
2019-12-03,1769.9600830078125
2019-12-04,1760.6900634765625
2019-12-05,1740.4798583984375
2019-12-06,1751.5999755859375
2019-12-09,1749.510009765625
2019-12-10,1739.2099609375
2019-12-11,1748.7200927734375
2019-12-12,1760.330078125
2019-12-13,1760.9398193359375
2019-12-16,1769.2099609375
2019-12-17,1790.66015625
2019-12-18,1784.030029296875
2019-12-19,1792.280029296875
2019-12-20,1786.5
2019-12-23,1793.0001220703125
2019-12-24,1789.2099609375
2019-12-26,1868.77001953125
2019-12-27,1869.800048828125
2019-12-30,1846.8900146484375
2019-12-31,1847.840087890625
2020-01-02,1898.010009765625
2020-01-03,1874.969970703125
2020-01-06,1902.880126953125
2020-01-07,1906.8599853515625
2020-01-08,1891.969970703125
2020-01-09,1901.050048828125
2020-01-10,1883.16015625
2020-01-13,1891.3001708984375
2020-01-14,1869.4398193359375
2020-01-15,1862.02001953125
2020-01-16,1877.9398193359375
2020-01-17,1864.7200927734375
2020-01-21,1892.0
2020-01-22,1887.4598388671875
2020-01-23,1884.580078125
2020-01-24,1861.64013671875
2020-01-27,1828.33984375
2020-01-28,1853.2501220703125
2020-01-29,1857.9998779296875
2020-01-30,1870.6800537109375
2020-01-31,2008.719970703125
2020-02-03,2004.1998291015625
2020-02-04,2049.669921875
2020-02-05,2039.8701171875
2020-02-06,2050.22998046875
2020-02-07,2079.280029296875
2020-02-10,2133.909912109375
2020-02-11,2150.800048828125
2020-02-12,2160.0
2020-02-13,2149.8701171875
2020-02-14,2134.8701171875
2020-02-18,2155.669921875
2020-02-19,2170.219970703125
2020-02-20,2153.10009765625
2020-02-21,2095.969970703125
2020-02-24,2009.2899169921875
2020-02-25,1972.739990234375
2020-02-26,1979.590087890625
2020-02-27,1884.300048828125
2020-02-28,1883.75
2020-03-02,1953.949951171875
2020-03-03,1908.989990234375
2020-03-04,1975.8299560546875
2020-03-05,1924.030029296875
2020-03-06,1901.0899658203125
2020-03-09,1800.610107421875
2020-03-10,1891.8199462890625
2020-03-11,1820.860107421875
2020-03-12,1676.6099853515625
2020-03-13,1785.0001220703125
2020-03-16,1689.1500244140625
2020-03-17,1807.840087890625
2020-03-18,1829.9998779296875
2020-03-19,1880.929931640625
2020-03-20,1846.0899658203125
2020-03-23,1902.8299560546875
2020-03-24,1940.0999755859375
2020-03-25,1885.8399658203125
2020-03-26,1955.4898681640625
2020-03-27,1900.0999755859375
2020-03-30,1963.9500732421875
2020-03-31,1949.7198486328125
2020-04-01,1907.7000732421875
2020-04-02,1918.8299560546875
2020-04-03,1906.5899658203125
2020-04-06,1997.5899658203125
2020-04-07,2011.599853515625
2020-04-08,2043.0
2020-04-09,2042.760009765625
2020-04-13,2168.8701171875
2020-04-14,2283.320068359375
2020-04-15,2307.679931640625
2020-04-16,2408.18994140625
2020-04-17,2375.0
2020-04-20,2393.610107421875
2020-04-21,2328.1201171875
2020-04-22,2363.489990234375
2020-04-23,2399.449951171875
2020-04-24,2410.219970703125
2020-04-27,2376.0
2020-04-28,2314.080078125
2020-04-29,2372.7099609375
2020-04-30,2474.0
2020-05-01,2286.0400390625
2020-05-04,2315.989990234375
2020-05-05,2317.800048828125
2020-05-06,2351.260009765625
2020-05-07,2367.610107421875
2020-05-08,2379.610107421875
2020-05-11,2409.0
2020-05-12,2356.949951171875
2020-05-13,2367.919921875
2020-05-14,2388.85009765625
2020-05-15,2409.780029296875
2020-05-18,2426.260009765625
2020-05-19,2449.330078125
2020-05-20,2497.93994140625
2020-05-21,2446.739990234375
2020-05-22,2436.8798828125
2020-05-26,2421.860107421875
2020-05-27,2410.389892578125
2020-05-28,2401.10009765625
2020-05-29,2442.3701171875
2020-06-01,2471.0400390625
2020-06-02,2472.409912109375
2020-06-03,2478.39990234375
2020-06-04,2460.60009765625
2020-06-05,2483.0
2020-06-08,2524.06005859375
2020-06-09,2600.860107421875
2020-06-10,2647.449951171875
2020-06-11,2557.9599609375
2020-06-12,2545.02001953125
2020-06-15,2572.679931640625
2020-06-16,2615.27001953125
2020-06-17,2640.97998046875
2020-06-18,2653.97998046875
2020-06-19,2675.010009765625
2020-06-22,2713.820068359375
2020-06-23,2764.409912109375
2020-06-24,2734.39990234375
2020-06-25,2754.580078125
2020-06-26,2692.8701171875
2020-06-29,2680.3798828125
2020-06-30,2758.820068359375
2020-07-01,2878.699951171875
2020-07-02,2890.300048828125
2020-07-06,3057.0400390625
2020-07-07,3000.1201171875
2020-07-08,3081.110107421875
2020-07-09,3182.6298828125
2020-07-10,3200.0
2020-07-13,3104.0
2020-07-14,3084.0
2020-07-15,3008.8701171875
2020-07-16,2999.89990234375
2020-07-17,2961.969970703125
2020-07-20,3196.840087890625
2020-07-21,3138.2900390625
2020-07-22,3099.909912109375
2020-07-23,2986.550048828125
2020-07-24,3008.909912109375
2020-07-27,3055.2099609375
2020-07-28,3000.330078125
2020-07-29,3033.530029296875
2020-07-30,3051.8798828125
2020-07-31,3164.679931640625
2020-08-03,3111.889892578125
2020-08-04,3138.830078125
2020-08-05,3205.030029296875
2020-08-06,3225.0
2020-08-07,3167.4599609375
2020-08-10,3148.159912109375
2020-08-11,3080.669921875
2020-08-12,3162.239990234375
2020-08-13,3161.02001953125
2020-08-14,3148.02001953125
2020-08-17,3182.409912109375
2020-08-18,3312.490234375
2020-08-19,3260.480224609375
2020-08-20,3297.3701171875
2020-08-21,3284.719970703125
2020-08-24,3307.4599609375
2020-08-25,3346.489990234375
2020-08-26,3441.85009765625
2020-08-27,3400.0
2020-08-28,3401.80029296875
2020-08-31,3450.9599609375
2020-09-01,3499.120361328125
2020-09-02,3531.449951171875
2020-09-03,3368.0
2020-09-04,3294.6201171875
2020-09-08,3149.840087890625
2020-09-09,3268.610107421875
2020-09-10,3175.110107421875
2020-09-11,3116.219970703125
2020-09-14,3102.969970703125
2020-09-15,3156.1298828125
2020-09-16,3078.10009765625
2020-09-17,3008.72998046875
2020-09-18,2954.909912109375
2020-09-21,2960.469970703125
2020-09-22,3128.989990234375
2020-09-23,2999.860107421875
2020-09-24,3019.7900390625
2020-09-25,3095.1298828125
2020-09-28,3174.050048828125
2020-09-29,3144.8798828125
2020-09-30,3148.72998046875
2020-10-01,3221.260009765625
2020-10-02,3125.0
2020-10-05,3199.199951171875
2020-10-06,3099.9599609375
2020-10-07,3195.68994140625
2020-10-08,3190.550048828125
2020-10-09,3286.650146484375
2020-10-12,3442.929931640625
2020-10-13,3443.630126953125
2020-10-14,3363.7099609375
2020-10-15,3338.64990234375
2020-10-16,3272.710205078125
2020-10-19,3207.2099609375
2020-10-20,3217.010009765625
2020-10-21,3184.93994140625
2020-10-22,3176.39990234375
2020-10-23,3204.39990234375
2020-10-26,3207.0400390625
2020-10-27,3286.330078125
2020-10-28,3162.780029296875
2020-10-29,3211.010009765625
2020-10-30,3036.14990234375
2020-11-02,3004.47998046875
2020-11-03,3048.409912109375
2020-11-04,3241.16015625
2020-11-05,3322.000244140625
2020-11-06,3311.3701171875
2020-11-09,3143.739990234375
2020-11-10,3035.02001953125
2020-11-11,3137.389892578125
2020-11-12,3110.280029296875
2020-11-13,3128.81005859375
2020-11-16,3131.06005859375
2020-11-17,3135.659912109375
2020-11-18,3105.4599609375
2020-11-19,3117.02001953125
2020-11-20,3099.39990234375
2020-11-23,3098.389892578125
2020-11-24,3118.06005859375
2020-11-25,3185.070068359375
2020-11-27,3195.340087890625
2020-11-30,3168.0400390625
2020-12-01,3220.080078125
2020-12-02,3203.530029296875
2020-12-03,3186.72998046875
2020-12-04,3162.580078125
2020-12-07,3158.0
2020-12-08,3177.2900390625
2020-12-09,3104.199951171875
2020-12-10,3101.489990234375
2020-12-11,3116.419921875
2020-12-14,3156.969970703125
2020-12-15,3165.1201171875
2020-12-16,3240.960205078125
2020-12-17,3236.080078125
2020-12-18,3201.64990234375
2020-12-21,3206.179931640625
2020-12-22,3206.52001953125
2020-12-23,3185.27001953125
2020-12-24,3172.68994140625
2020-12-28,3283.9599609375
2020-12-29,3322.000244140625
2020-12-30,3285.850341796875
2020-12-31,3256.93017578125
2021-01-04,3186.6298828125
2021-01-05,3218.510009765625
2021-01-06,3138.3798828125
2021-01-07,3162.159912109375
2021-01-08,3182.699951171875
2021-01-11,3114.2099609375
2021-01-12,3120.830078125
2021-01-13,3165.889892578125
2021-01-14,3127.469970703125
2021-01-15,3104.25
2021-01-19,3120.760009765625
2021-01-20,3263.3798828125
2021-01-21,3306.989990234375
2021-01-22,3292.230224609375
2021-01-25,3294.0
2021-01-26,3326.1298828125
2021-01-27,3232.580322265625
2021-01-28,3237.6201171875
2021-01-29,3206.199951171875
2021-02-01,3342.8798828125
2021-02-02,3380.000244140625
2021-02-03,3312.530029296875
2021-02-04,3331.000244140625
2021-02-05,3352.150146484375
2021-02-08,3322.940185546875
2021-02-09,3305.000244140625
2021-02-10,3286.580078125
2021-02-11,3262.1298828125
2021-02-12,3277.7099609375
2021-02-16,3268.9501953125
2021-02-17,3308.64013671875
2021-02-18,3328.22998046875
2021-02-19,3249.89990234375
2021-02-22,3180.739990234375
2021-02-23,3194.5
2021-02-24,3159.530029296875
2021-02-25,3057.159912109375
2021-02-26,3092.929931640625
2021-03-01,3146.139892578125
2021-03-02,3094.530029296875
2021-03-03,3005.0
2021-03-04,2977.570068359375
2021-03-05,3000.4599609375
2021-03-08,2951.949951171875
2021-03-09,3062.85009765625
2021-03-10,3057.639892578125
2021-03-11,3113.590087890625
2021-03-12,3089.489990234375
2021-03-15,3081.679931640625
2021-03-16,3091.860107421875
2021-03-17,3135.72998046875
2021-03-18,3027.989990234375
2021-03-19,3074.9599609375
2021-03-22,3110.8701171875
2021-03-23,3137.5
2021-03-24,3087.070068359375
2021-03-25,3046.260009765625
2021-03-26,3052.030029296875
2021-03-29,3075.72998046875
2021-03-30,3055.2900390625
2021-03-31,3094.080078125
2021-04-01,3161.0
2021-04-05,3226.72998046875
2021-04-06,3223.820068359375
2021-04-07,3279.389892578125
2021-04-08,3299.300048828125
2021-04-09,3372.2001953125
2021-04-12,3379.39013671875
2021-04-13,3400.0
2021-04-14,3333.0
2021-04-15,3379.09033203125
2021-04-16,3399.43994140625
