Date,Open,High,Low,Close,Adj Close,Volume,Pos,Neg
2019-01-02,1016.570007,1052.319946,1015.7100220000001,1045.849976,1045.849976,1532600,0.5555555555555556,0.4444444444444444
2019-01-03,1041.0,1056.97998,1014.070007,1016.0599980000001,1016.0599980000001,1841100,0.5534246575342465,0.4465753424657534
2019-01-04,1032.589966,1070.839966,1027.4179689999999,1070.709961,1070.709961,2093900,0.6172106824925816,0.3827893175074184
2019-01-07,1071.5,1074.0,1054.76001,1068.390015,1068.390015,1981900,0.4482758620689655,0.5517241379310345
2019-01-08,1076.109985,1084.560059,1060.530029,1076.280029,1076.280029,1764900,0.5541561712846348,0.44584382871536526
2019-01-09,1081.650024,1082.630005,1066.400024,1074.660034,1074.660034,1199300,0.5913621262458472,0.40863787375415284
2019-01-10,1067.660034,1071.150024,1057.709961,1070.329956,1070.329956,1456400,0.5656565656565656,0.43434343434343436
2019-01-11,1063.180054,1063.775024,1048.47998,1057.189941,1057.189941,1520800,0.5045045045045045,0.4954954954954955
2019-01-14,1046.920044,1051.530029,1041.255005,1044.689941,1044.689941,1144300,0.5523255813953488,0.4476744186046512
2019-01-15,1050.170044,1080.050049,1047.339966,1077.150024,1077.150024,1463600,0.5093632958801498,0.49063670411985016
2019-01-16,1080.0,1092.375,1079.339966,1080.969971,1080.969971,1331800,0.55,0.45
2019-01-17,1079.469971,1091.800049,1073.5,1089.900024,1089.900024,1242700,0.5720338983050848,0.4279661016949153
2019-01-18,1100.0,1108.352051,1090.900024,1098.26001,1098.26001,1955600,0.5370919881305638,0.4629080118694362
2019-01-22,1088.0,1091.51001,1063.469971,1070.52002,1070.52002,1613500,0.5870307167235495,0.4129692832764505
2019-01-23,1077.349976,1084.930054,1059.75,1075.569946,1075.569946,967000,0.48338368580060426,0.5166163141993958
2019-01-24,1076.47998,1079.474976,1060.699951,1073.900024,1073.900024,1361300,0.5472312703583062,0.4527687296416938
2019-01-25,1085.0,1094.0,1081.819946,1090.98999,1090.98999,1119100,0.4713804713804714,0.5286195286195287
2019-01-28,1080.109985,1083.0,1063.800049,1070.079956,1070.079956,1284300,0.4019138755980861,0.5980861244019139
2019-01-29,1072.680054,1075.150024,1055.86499,1060.619995,1060.619995,1021800,0.4807692307692308,0.5192307692307693
2019-01-30,1068.430054,1091.0,1066.849976,1089.060059,1089.060059,1279800,0.5177865612648221,0.48221343873517786
2019-01-31,1103.0,1117.329956,1095.410034,1116.369995,1116.369995,1538300,0.5,0.5
2019-02-01,1112.400024,1125.0,1104.890015,1110.75,1110.75,1462200,0.5902964959568733,0.40970350404312667
2019-02-04,1112.660034,1132.800049,1109.02002,1132.800049,1132.800049,2576500,0.5932203389830508,0.4067796610169492
2019-02-05,1124.839966,1146.849976,1117.248047,1145.98999,1145.98999,3552200,0.64214463840399,0.35785536159601
2019-02-06,1139.569946,1147.0,1112.77002,1115.22998,1115.22998,2105600,0.6191198786039454,0.38088012139605465
2019-02-07,1104.160034,1104.839966,1086.0,1098.709961,1098.709961,2044800,0.5785536159600998,0.42144638403990026
2019-02-08,1087.0,1098.910034,1086.550049,1095.060059,1095.060059,1075800,0.5718562874251497,0.4281437125748503
2019-02-11,1096.949951,1105.944946,1092.859985,1095.01001,1095.01001,1065200,0.5792079207920792,0.4207920792079208
2019-02-12,1106.800049,1125.295044,1105.849976,1121.369995,1121.369995,1609100,0.5882352941176471,0.4117647058823529
2019-02-13,1124.98999,1134.72998,1118.5,1120.160034,1120.160034,1049800,0.5887573964497042,0.41124260355029585
2019-02-14,1118.050049,1128.22998,1110.444946,1121.670044,1121.670044,947600,0.596045197740113,0.403954802259887
2019-02-15,1130.079956,1131.670044,1110.650024,1113.650024,1113.650024,1449800,0.5942028985507246,0.4057971014492754
2019-02-19,1110.0,1121.890015,1110.0,1118.560059,1118.560059,1046400,0.6105769230769231,0.3894230769230769
2019-02-20,1119.98999,1123.410034,1105.280029,1113.800049,1113.800049,1087800,0.5647058823529412,0.43529411764705883
2019-02-21,1110.839966,1111.939941,1092.52002,1096.969971,1096.969971,1415100,0.5714285714285714,0.42857142857142855
2019-02-22,1100.900024,1111.23999,1095.599976,1110.369995,1110.369995,1049500,0.58,0.42
2019-02-25,1116.0,1118.540039,1107.27002,1109.400024,1109.400024,1413100,0.5625,0.4375
2019-02-26,1105.75,1119.51001,1099.920044,1115.130005,1115.130005,1471300,0.5507246376811594,0.4492753623188406
2019-02-27,1106.949951,1117.97998,1101.0,1116.050049,1116.050049,968400,0.555984555984556,0.444015444015444
2019-02-28,1111.300049,1127.650024,1111.01001,1119.920044,1119.920044,1542500,0.49609375,0.50390625
2019-03-01,1124.900024,1142.969971,1124.75,1140.98999,1140.98999,1450300,0.578544061302682,0.421455938697318
2019-03-04,1146.98999,1158.280029,1130.689941,1147.800049,1147.800049,1446000,0.55,0.45
2019-03-05,1150.060059,1169.609985,1146.194946,1162.030029,1162.030029,1443200,0.5815085158150851,0.41849148418491483
2019-03-06,1162.48999,1167.56604,1155.48999,1157.859985,1157.859985,1099300,0.5863874345549738,0.41361256544502617
2019-03-07,1155.719971,1156.755005,1134.910034,1143.300049,1143.300049,1166600,0.5960912052117264,0.40390879478827363
2019-03-08,1126.72998,1147.079956,1123.300049,1142.319946,1142.319946,1212400,0.5035460992907801,0.49645390070921985
2019-03-11,1144.449951,1176.189941,1144.449951,1175.76001,1175.76001,1719200,0.5508021390374331,0.44919786096256686
2019-03-12,1178.26001,1200.0,1178.26001,1193.199951,1193.199951,2013100,0.6036866359447005,0.39631336405529954
2019-03-13,1200.64502,1200.930054,1191.939941,1193.319946,1193.319946,1435900,0.584958217270195,0.415041782729805
2019-03-14,1194.51001,1197.880005,1184.47998,1185.550049,1185.550049,1172800,0.6195965417867435,0.3804034582132565
2019-03-15,1193.380005,1196.569946,1182.609985,1184.459961,1184.459961,2461800,0.5591054313099042,0.44089456869009586
2019-03-18,1183.300049,1190.0,1177.421021,1184.26001,1184.26001,1292600,0.57,0.43
2019-03-19,1188.810059,1200.0,1185.869995,1198.849976,1198.849976,1520700,0.6031331592689295,0.3968668407310705
2019-03-20,1197.349976,1227.140015,1196.170044,1223.969971,1223.969971,2227400,0.5806451612903226,0.41935483870967744
2019-03-21,1216.0,1231.790039,1213.150024,1231.540039,1231.540039,1204000,0.5974729241877257,0.40252707581227437
2019-03-22,1226.319946,1230.0,1202.824951,1205.5,1205.5,1714200,0.516042780748663,0.4839572192513369
2019-03-25,1196.930054,1206.397949,1187.040039,1193.0,1193.0,1496800,0.6260162601626016,0.37398373983739835
2019-03-26,1198.530029,1202.829956,1176.719971,1184.619995,1184.619995,1901200,0.5911949685534591,0.4088050314465409
2019-03-27,1185.5,1187.55896,1159.369995,1173.02002,1173.02002,1400200,0.6073446327683616,0.3926553672316384
