Date,Open,High,Low,Close,Adj Close,Volume,Pos,Neg
2019-01-02,1465.199951,1553.359985,1460.930054,1539.130005,1539.130005,7983100,0.6475409836065574,0.3524590163934426
2019-01-03,1520.01001,1538.0,1497.109985,1500.280029,1500.280029,6975600,0.6358768406961178,0.36412315930388217
2019-01-04,1530.0,1594.0,1518.310059,1575.390015,1575.390015,9182600,0.6222222222222222,0.37777777777777777
2019-01-07,1602.310059,1634.560059,1589.189941,1629.51001,1629.51001,7993200,0.574468085106383,0.425531914893617
2019-01-08,1664.689941,1676.609985,1616.609985,1656.579956,1656.579956,8881400,0.5898058252427184,0.41019417475728154
2019-01-09,1652.97998,1667.800049,1641.400024,1659.420044,1659.420044,6348800,0.6013513513513513,0.39864864864864863
2019-01-10,1641.01001,1663.25,1621.619995,1656.219971,1656.219971,6507700,0.6181606519208381,0.3818393480791618
2019-01-11,1640.550049,1660.290039,1636.219971,1640.560059,1640.560059,4686200,0.6372670807453417,0.3627329192546584
2019-01-14,1615.0,1648.199951,1595.150024,1617.209961,1617.209961,6005900,0.59375,0.40625
2019-01-15,1632.0,1675.160034,1626.01001,1674.560059,1674.560059,5998500,0.6164948453608248,0.3835051546391753
2019-01-16,1684.219971,1705.0,1675.880005,1683.780029,1683.780029,6366900,0.6196236559139785,0.3803763440860215
2019-01-17,1680.0,1700.1700440000002,1677.5,1693.219971,1693.219971,4208900,0.5994962216624685,0.4005037783375315
2019-01-18,1712.0,1716.199951,1691.540039,1696.199951,1696.199951,6020500,0.6133603238866396,0.3866396761133603
2019-01-22,1681.0,1681.869995,1610.199951,1632.170044,1632.170044,6416800,0.5675675675675675,0.43243243243243246
2019-01-23,1656.0,1657.430054,1612.0,1640.02002,1640.02002,5225200,0.5847589424572317,0.4152410575427683
2019-01-24,1641.069946,1657.26001,1631.780029,1654.930054,1654.930054,4089900,0.6211072664359861,0.3788927335640138
2019-01-25,1670.5,1683.47998,1661.609985,1670.569946,1670.569946,4945900,0.5963302752293578,0.4036697247706422
2019-01-28,1643.589966,1645.0,1614.089966,1637.890015,1637.890015,4837700,0.5959367945823928,0.4040632054176072
2019-01-29,1631.27002,1632.380005,1590.719971,1593.880005,1593.880005,4632800,0.5933682373472949,0.40663176265270506
2019-01-30,1623.0,1676.949951,1619.680054,1670.430054,1670.430054,5783800,0.6248012718600954,0.3751987281399046
2019-01-31,1692.8499760000002,1736.410034,1679.0799559999998,1718.72998,1718.72998,10910300,0.59,0.41
2019-02-01,1638.880005,1673.060059,1622.01001,1626.22998,1626.22998,11506200,0.6616989567809239,0.338301043219076
2019-02-04,1623.0,1649.630005,1613.5,1633.310059,1633.310059,4929100,0.6071428571428571,0.39285714285714285
2019-02-05,1643.339966,1665.26001,1642.5,1658.810059,1658.810059,4453100,0.5816023738872403,0.41839762611275966
2019-02-06,1670.75,1672.26001,1633.339966,1640.26001,1640.26001,3939900,0.5805825242718446,0.41941747572815535
2019-02-07,1625.0,1625.540039,1592.910034,1614.369995,1614.369995,4626600,0.6374501992031872,0.36254980079681276
2019-02-08,1586.0,1588.589966,1566.76001,1588.219971,1588.219971,5657500,0.6765015806111696,0.32349841938883034
2019-02-11,1600.97998,1609.290039,1586.0,1591.0,1591.0,3317300,0.596401028277635,0.40359897172236503
2019-02-12,1604.0,1639.400024,1598.880005,1638.01001,1638.01001,4858600,0.6411092985318108,0.35889070146818924
2019-02-13,1647.0,1656.380005,1637.109985,1640.0,1640.0,3560300,0.636,0.364
2019-02-14,1624.5,1637.900024,1606.060059,1622.650024,1622.650024,4120500,0.6219281663516069,0.3780718336483932
2019-02-15,1627.859985,1628.910034,1604.5,1607.949951,1607.949951,4343900,0.6098020735155514,0.3901979264844486
2019-02-19,1601.0,1634.0,1600.560059,1627.579956,1627.579956,3681700,0.6238095238095238,0.3761904761904762
2019-02-20,1630.0,1634.930054,1610.119995,1622.099976,1622.099976,3337600,0.6617647058823529,0.3382352941176471
2019-02-21,1619.849976,1623.560059,1600.910034,1619.439941,1619.439941,3483400,0.6117424242424242,0.38825757575757575
2019-02-22,1623.5,1634.939941,1621.170044,1631.560059,1631.560059,3096200,0.5764462809917356,0.42355371900826444
2019-02-25,1641.449951,1654.599976,1630.390015,1633.0,1633.0,3184500,0.581039755351682,0.41896024464831805
2019-02-26,1625.97998,1639.98999,1616.130005,1636.400024,1636.400024,2665800,0.5656324582338902,0.4343675417661098
2019-02-27,1628.180054,1641.810059,1615.099976,1641.089966,1641.089966,3148800,0.636094674556213,0.363905325443787
2019-02-28,1635.25,1651.77002,1633.829956,1639.829956,1639.829956,3025900,0.6554621848739496,0.3445378151260504
2019-03-01,1655.130005,1674.26001,1651.0,1671.72998,1671.72998,4974900,0.5669642857142857,0.4330357142857143
2019-03-04,1685.0,1709.430054,1674.359985,1696.1700440000002,1696.1700440000002,6167400,0.6721649484536083,0.32783505154639175
2019-03-05,1702.949951,1707.800049,1689.0100100000002,1692.430054,1692.430054,3681500,0.6,0.4
2019-03-06,1695.969971,1697.75,1668.280029,1668.949951,1668.949951,3996000,0.597682119205298,0.402317880794702
2019-03-07,1667.369995,1669.75,1620.51001,1625.949951,1625.949951,4957000,0.6413502109704642,0.35864978902953587
2019-03-08,1604.01001,1622.719971,1586.569946,1620.800049,1620.800049,4667000,0.6332842415316642,0.36671575846833576
2019-03-11,1626.119995,1672.290039,1626.01001,1670.619995,1670.619995,3876400,0.5976095617529881,0.40239043824701193
2019-03-12,1669.0,1684.27002,1660.97998,1673.099976,1673.099976,3614500,0.6084452975047985,0.3915547024952015
2019-03-13,1683.0,1700.0,1679.3499760000002,1690.810059,1690.810059,3552000,0.6311475409836066,0.36885245901639346
2019-03-14,1691.199951,1702.0,1684.339966,1686.219971,1686.219971,2946600,0.6463022508038585,0.3536977491961415
2019-03-15,1703.0,1718.800049,1693.130005,1712.359985,1712.359985,7550900,0.6168639053254438,0.3831360946745562
2019-03-18,1712.699951,1750.0,1712.630005,1742.1500239999998,1742.1500239999998,5429100,0.6710526315789473,0.32894736842105265
2019-03-19,1753.5100100000002,1784.160034,1753.5100100000002,1761.8499760000002,1761.8499760000002,6364200,0.60450563204005,0.3954943679599499
2019-03-20,1769.939941,1799.5,1767.030029,1797.27002,1797.27002,6265600,0.6120058565153733,0.38799414348462663
2019-03-21,1796.2600100000002,1823.75,1787.280029,1819.2600100000002,1819.2600100000002,5767800,0.6634615384615384,0.33653846153846156
2019-03-22,1810.1700440000002,1818.97998,1763.109985,1764.77002,1764.77002,6363000,0.5956521739130435,0.4043478260869565
2019-03-25,1757.790039,1782.680054,1747.5,1774.2600100000002,1774.2600100000002,5103800,0.6055045871559633,0.3944954128440367
2019-03-26,1793.0,1805.77002,1773.359985,1783.7600100000002,1783.7600100000002,4865900,0.6216814159292036,0.37831858407079644
2019-03-27,1784.130005,1787.5,1745.680054,1765.699951,1765.699951,4324800,0.6043613707165109,0.3956386292834891
2019-03-28,1770.0,1777.930054,1753.469971,1773.4200440000002,1773.4200440000002,3043000,0.6140089418777943,0.3859910581222057
2019-03-29,1786.5799559999998,1792.859985,1776.630005,1780.75,1780.75,3320800,0.6480891719745223,0.3519108280254777
2019-04-01,1800.109985,1815.6700440000002,1798.72998,1814.189941,1814.189941,4238800,0.59958071278826,0.40041928721174
2019-04-02,1811.02002,1820.0,1805.119995,1813.97998,1813.97998,3448100,0.6548672566371682,0.34513274336283184
2019-04-03,1826.719971,1830.0,1809.619995,1820.699951,1820.699951,3926100,0.625,0.375
2019-04-04,1820.6500239999998,1828.75,1804.199951,1818.859985,1818.859985,3623900,0.6283687943262412,0.37163120567375885
2019-04-05,1829.0,1838.5799559999998,1825.189941,1837.280029,1837.280029,3640500,0.6334080717488789,0.3665919282511211
2019-04-08,1833.22998,1850.199951,1825.109985,1849.859985,1849.859985,3752800,0.5673076923076923,0.4326923076923077
2019-04-09,1845.4899899999998,1853.089966,1831.780029,1835.839966,1835.839966,3714400,0.6458333333333334,0.3541666666666667
2019-04-10,1841.0,1848.0,1828.810059,1847.3299559999998,1847.3299559999998,2964000,0.5872193436960277,0.41278065630397237
2019-04-11,1848.699951,1849.949951,1840.310059,1844.069946,1844.069946,2654800,0.615931721194879,0.3840682788051209
2019-04-12,1848.4000239999998,1851.5,1841.300049,1843.060059,1843.060059,3114400,0.651017214397496,0.3489827856025039
2019-04-15,1842.0,1846.8499760000002,1818.9000239999998,1844.869995,1844.869995,3724400,0.652452025586354,0.34754797441364604
2019-04-16,1851.3499760000002,1869.77002,1848.0,1863.040039,1863.040039,3044600,0.6639209225700164,0.33607907742998355
2019-04-17,1872.9899899999998,1876.469971,1860.439941,1864.819946,1864.819946,2893500,0.6346153846153846,0.36538461538461536
2019-04-18,1868.790039,1870.819946,1859.47998,1861.689941,1861.689941,2749900,0.5954063604240283,0.4045936395759717
2019-04-22,1855.4000239999998,1888.4200440000002,1845.640015,1887.310059,1887.310059,3373800,0.6161616161616161,0.3838383838383838
2019-04-23,1891.199951,1929.2600100000002,1889.5799559999998,1923.77002,1923.77002,4640400,0.5946372239747634,0.40536277602523657
2019-04-24,1925.0,1929.689941,1898.160034,1901.75,1901.75,3675800,0.5688259109311741,0.4311740890688259
2019-04-25,1917.0,1922.449951,1900.310059,1902.25,1902.25,6099100,0.5773195876288659,0.422680412371134
2019-04-26,1929.0,1951.0,1898.0,1950.630005,1950.630005,8432600,0.5691056910569106,0.43089430894308944
2019-04-29,1949.0,1956.339966,1934.089966,1938.430054,1938.430054,4021300,0.5925925925925926,0.4074074074074074
2019-04-30,1930.0999760000002,1935.709961,1906.949951,1926.52002,1926.52002,3506000,0.5628058727569332,0.4371941272430669
2019-05-01,1933.089966,1943.640015,1910.550049,1911.52002,1911.52002,3117000,0.596885813148789,0.4031141868512111
2019-05-02,1913.3299559999998,1921.550049,1881.869995,1900.819946,1900.819946,3962900,0.5511450381679389,0.4488549618320611
2019-05-03,1949.0,1964.4000239999998,1936.0,1962.459961,1962.459961,6381600,0.6177703269069572,0.38222967309304273
2019-05-06,1917.97998,1959.0,1910.5,1950.550049,1950.550049,5417800,0.5818476499189628,0.4181523500810373
2019-05-07,1939.9899899999998,1949.0999760000002,1903.380005,1921.0,1921.0,5902100,0.6069651741293532,0.39303482587064675
2019-05-08,1918.869995,1935.369995,1910.0,1917.77002,1917.77002,4078600,0.6202346041055719,0.37976539589442815
2019-05-09,1900.0,1909.4000239999998,1876.0,1899.869995,1899.869995,5308300,0.6141975308641975,0.38580246913580246
2019-05-10,1898.0,1903.790039,1856.0,1889.97998,1889.97998,5718000,0.6662068965517242,0.33379310344827584
2019-05-13,1836.560059,1846.540039,1818.0,1822.680054,1822.680054,5783400,0.5813953488372093,0.4186046511627907
2019-05-14,1839.5,1852.439941,1815.75,1840.119995,1840.119995,4629100,0.6037735849056604,0.39622641509433965
2019-05-15,1827.949951,1874.430054,1823.0,1871.1500239999998,1871.1500239999998,4692600,0.6212338593974175,0.3787661406025825
2019-05-16,1885.939941,1917.5100100000002,1882.290039,1907.569946,1907.569946,4707800,0.6477777777777778,0.3522222222222222
2019-05-17,1893.050049,1910.530029,1867.3299559999998,1869.0,1869.0,4736600,0.6211072664359861,0.3788927335640138
2019-05-20,1852.689941,1867.780029,1835.540039,1858.969971,1858.969971,3798200,0.6,0.4
2019-05-21,1874.790039,1879.0,1846.0,1857.52002,1857.52002,4005100,0.6056338028169014,0.39436619718309857
2019-05-22,1851.780029,1871.4899899999998,1851.0,1859.680054,1859.680054,2936600,0.5741758241758241,0.4258241758241758
2019-05-23,1836.589966,1844.0,1804.199951,1815.47998,1815.47998,4424300,0.5668103448275862,0.4331896551724138
2019-05-24,1835.890015,1841.7600100000002,1817.8499760000002,1823.280029,1823.280029,3369700,0.6207951070336392,0.37920489296636084
2019-05-28,1832.75,1849.27002,1827.3499760000002,1836.430054,1836.430054,3200000,0.63,0.37
